t,frame_idx,ear,ear_threshold,blink_rate,smile_mm,smile_amplitude_mm,brow_mm,brow_amplitude_mm,asymmetry,asymmetry_std,gaze_dx,gaze_dy,gaze_x_std,gaze_y_std,face_distance_mm,tremor_chin_power_4_6hz,tremor_chin_dominant_hz,tremor_chin_motion_power,tremor_chin_lock_in,tremor_chin_pd_likelihood,tremor_lip_power_4_6hz,tremor_lip_dominant_hz,tremor_lip_motion_power,tremor_lip_lock_in,tremor_lip_pd_likelihood,head_yaw_deg,off_axis
32.948,589,0.4661,0.4934,32.78,,37.03,22.5,12.67,0.0568,0.0165,-0.006,-0.0174,0.0024,0.0016,843.0,0.000101,2.0,0.001396,0.0,0.0,3e-05,2.4,0.000621,0.0,0.0,20.0,0
32.96,590,0.4756,0.4934,32.77,81.42,37.03,21.39,12.67,0.0599,0.0166,-0.0067,-0.0174,0.0024,0.0016,843.0,0.000101,2.0,0.001409,0.0,0.0,3e-05,2.4,0.000628,0.0,0.0,21.9,0
32.987,591,0.4588,0.4934,32.74,,37.03,24.05,12.67,0.0855,0.0166,-0.009,-0.0184,0.0024,0.0016,834.0,0.000101,2.0,0.001422,0.0,0.0,3e-05,2.4,0.000636,0.0,0.0,28.1,1
33.024,592,0.4692,0.4934,32.7,,37.03,19.95,12.67,0.075,0.0166,-0.0077,-0.0177,0.0024,0.0016,841.0,0.000101,2.0,0.001437,0.0,0.0,3e-05,2.4,0.000643,0.0,0.0,26.3,1
33.276,593,0.475,0.4934,32.46,,37.03,20.15,12.67,0.0794,0.0166,-0.0076,-0.0187,0.0024,0.0016,841.0,0.000101,2.0,0.001452,0.0,0.0,3e-05,2.4,0.000651,0.0,0.0,25.6,1
33.298,594,0.4482,0.4934,32.43,,37.03,21.19,12.67,0.0695,0.0168,-0.0073,-0.0181,0.0025,0.0016,841.0,0.000101,2.0,0.001467,0.0,0.0,3e-05,2.4,0.000659,0.0,0.0,23.6,0
33.391,595,0.4401,0.4934,32.34,,37.03,22.96,12.67,0.0717,0.0169,-0.0069,-0.0169,0.0025,0.0016,838.0,0.000101,2.0,0.001484,0.0,0.0,2.9e-05,2.4,0.000668,0.0,0.0,23.3,0
33.414,596,0.4244,0.4934,32.32,,37.03,20.87,12.67,0.0655,0.017,-0.0058,-0.0158,0.0025,0.0016,844.0,0.000101,2.0,0.001501,0.0,0.0,2.9e-05,2.4,0.000676,0.0,0.0,21.2,0
33.587,597,0.4113,0.4903,32.16,,37.03,20.12,12.67,0.0758,0.0172,-0.006,-0.0148,0.0025,0.0016,849.0,0.000101,2.0,0.001519,0.0,0.0,2.9e-05,2.4,0.000685,0.0,0.0,24.1,0
33.666,598,0.4281,0.4903,32.08,,37.03,19.84,12.67,0.0787,0.0172,-0.006,-0.0135,0.0025,0.0016,844.0,0.0001,2.0,0.001537,0.0,0.0,2.9e-05,2.4,0.000694,0.0,0.0,25.6,1
33.73,599,0.4484,0.4903,32.02,,37.03,17.03,12.67,0.1006,0.0172,-0.0074,-0.0142,0.0025,0.0016,853.0,0.0001,2.0,0.001556,0.0,0.0,2.9e-05,2.4,0.000703,0.0,0.0,30.3,1
33.807,600,0.4629,0.4903,31.95,96.43,36.64,16.02,12.91,0.1098,0.0172,-0.0079,-0.0138,0.0025,0.0016,844.0,0.0001,2.0,0.001576,0.0,0.0,2.9e-05,2.4,0.000713,0.0,0.0,33.8,1
34.002,601,0.4589,0.4903,31.76,67.61,36.64,12.95,15.97,0.1285,0.0172,-0.0089,-0.0152,0.0025,0.0016,841.0,0.0001,2.0,0.001596,0.0,0.0,2.9e-05,2.4,0.000722,0.0,0.0,39.7,1
34.038,602,0.4345,0.4903,31.73,67.16,36.64,14.09,15.97,0.1299,0.0172,-0.0102,-0.0147,0.0025,0.0016,843.0,0.0001,2.0,0.001616,0.0,0.0,2.9e-05,2.4,0.000732,0.0,0.0,41.2,1
34.076,603,0.4473,0.4903,31.69,75.99,36.64,13.5,15.97,0.1358,0.0172,-0.0101,-0.0161,0.0025,0.0016,837.0,0.0001,2.0,0.001638,0.0,0.0,2.9e-05,2.4,0.000742,0.0,0.0,41.0,1
34.156,604,0.4645,0.4903,31.62,64.09,36.64,12.2,16.73,0.1468,0.0172,-0.0102,-0.0184,0.0025,0.0016,838.0,0.0001,2.0,0.001659,0.0,0.0,2.9e-05,2.4,0.000752,0.0,0.0,44.1,1
34.314,605,0.4567,0.4903,31.47,65.78,36.64,20.56,16.73,0.1603,0.0172,-0.012,-0.0142,0.0025,0.0016,844.0,0.0001,2.0,0.001681,0.0,0.0,2.9e-05,2.4,0.000762,0.0,0.0,50.8,1
34.353,606,0.4475,0.4903,31.44,64.44,36.64,11.8,17.12,0.1635,0.0172,-0.0122,-0.0134,0.0025,0.0016,844.0,0.0001,2.0,0.001704,0.0,0.0,2.9e-05,2.4,0.000773,0.0,0.0,51.6,1
34.364,607,0.4634,0.4903,31.43,63.12,36.64,13.54,17.12,0.1601,0.0172,-0.0122,-0.0146,0.0025,0.0016,847.0,0.0001,2.0,0.001727,0.0,0.0,2.9e-05,2.4,0.000783,0.0,0.0,53.0,1
34.391,608,0.4374,0.4903,31.4,70.64,36.64,13.06,17.12,0.1486,0.0172,-0.011,-0.0152,0.0025,0.0016,844.0,0.0001,2.0,0.00175,0.0,0.0,2.9e-05,2.4,0.000794,0.0,0.0,47.6,1
34.551,609,0.4601,0.4903,31.26,70.46,36.64,14.3,17.12,0.1302,0.0172,-0.0092,-0.0173,0.0025,0.0016,844.0,0.0001,2.0,0.001774,0.0,0.0,2.9e-05,2.4,0.000805,0.0,0.0,40.8,1
34.561,610,0.4516,0.4903,31.25,80.97,36.64,16.61,17.12,0.1044,0.0172,-0.0075,-0.0157,0.0025,0.0016,853.0,0.0001,2.0,0.001798,0.0,0.0,2.9e-05,2.4,0.000816,0.0,0.0,33.1,1
34.666,611,0.4412,0.4903,31.15,69.39,36.64,15.9,17.12,0.0966,0.0172,-0.0063,-0.0164,0.0025,0.0016,852.0,0.000101,2.0,0.001823,0.0,0.0,2.9e-05,2.4,0.000827,0.0,0.0,30.2,1
34.797,612,0.4698,0.4903,31.04,,36.64,19.67,17.12,0.0438,0.0169,-0.0016,-0.0168,0.0025,0.0016,863.0,0.000101,2.0,0.001848,0.0,0.0,2.9e-05,2.4,0.000838,0.0,0.0,12.4,0
34.823,613,0.4658,0.4903,31.01,,36.64,19.15,17.12,0.0436,0.0169,-0.0011,-0.0164,0.0025,0.0016,863.0,0.000101,2.0,0.001873,0.0,0.0,2.9e-05,2.4,0.000849,0.0,0.0,12.4,0
34.915,614,0.4681,0.4903,30.93,,36.64,20.68,17.12,0.0494,0.0169,-0.0015,-0.0176,0.0025,0.0016,863.0,0.000101,2.0,0.001899,0.0,0.0,2.9e-05,2.4,0.00086,0.0,0.0,11.9,0
34.954,615,0.4805,0.4903,30.9,,36.64,21.39,15.39,0.0353,0.0169,-0.0008,-0.0186,0.0025,0.0016,856.0,0.000101,2.0,0.001925,0.0,0.0,2.9e-05,2.4,0.000872,0.0,0.0,10.2,0
35.069,616,0.4597,0.4903,30.8,,36.64,21.01,15.39,0.0587,0.017,-0.0036,-0.0179,0.0025,0.0016,844.0,0.000101,2.0,0.001951,0.0,0.0,2.9e-05,2.4,0.000883,0.0,0.0,16.6,0
35.175,617,0.4437,0.4903,30.7,,36.64,20.45,15.39,0.0633,0.017,-0.0041,-0.0169,0.0025,0.0016,844.0,0.000101,2.0,0.001978,0.0,0.0,2.9e-05,2.4,0.000895,0.0,0.0,19.7,0
35.214,618,0.4676,0.4903,30.67,,36.64,21.45,15.39,0.0677,0.0171,-0.0043,-0.0179,0.0026,0.0016,856.0,0.000101,2.0,0.002005,0.0,0.0,2.9e-05,2.4,0.000907,0.0,0.0,19.6,0
35.253,619,0.4785,0.4903,30.64,,36.64,19.35,15.39,0.065,0.0172,-0.0041,-0.0189,0.0026,0.0016,856.0,0.000102,2.0,0.002032,0.0,0.0,2.9e-05,2.4,0.000919,0.0,0.0,19.7,0
35.306,620,0.4778,0.4903,30.59,,36.64,21.34,15.39,0.0829,0.0172,-0.0062,-0.0176,0.0026,0.0016,844.0,0.000102,2.0,0.00206,0.0,0.0,3e-05,2.4,0.00093,0.0,0.0,26.8,1
35.345,621,0.4751,0.4903,30.56,,36.64,19.69,15.39,0.0706,0.0172,-0.0043,-0.0191,0.0026,0.0016,844.0,0.000102,2.0,0.002088,0.0,0.0,3e-05,2.4,0.000942,0.0,0.0,21.6,0
35.426,622,0.4755,0.4903,30.49,,36.64,19.5,15.39,0.0721,0.0174,-0.0041,-0.0179,0.0026,0.0016,844.0,0.000102,2.0,0.002116,0.0,0.0,3e-05,2.4,0.000954,0.0,0.0,20.8,0
35.453,623,0.4628,0.4903,30.46,,36.64,19.2,15.39,0.0651,0.0174,-0.004,-0.0178,0.0026,0.0016,849.0,0.000102,2.0,0.002144,0.0,0.0,3e-05,2.4,0.000966,0.0,0.0,20.7,0
35.492,624,0.4656,0.4903,30.43,,36.64,19.54,15.39,0.0623,0.0174,-0.0034,-0.0181,0.0026,0.0016,850.0,0.000103,2.0,0.002172,0.0,0.0,3e-05,2.4,0.000979,0.0,0.0,18.3,0
35.606,625,0.4709,0.4903,30.33,,36.64,19.54,15.39,0.0482,0.0172,-0.0024,-0.0189,0.0025,0.0016,858.0,0.000103,2.0,0.002201,0.0,0.0,3.1e-05,2.4,0.000991,0.0,0.0,14.8,0
35.687,626,0.4775,0.4903,30.26,94.78,36.64,19.66,15.39,0.0607,0.0172,-0.0023,-0.0196,0.0025,0.0017,844.0,0.000103,2.0,0.00223,0.0,0.0,3.1e-05,2.4,0.001003,0.0,0.0,14.8,0
35.727,627,0.4724,0.4903,30.23,,36.64,20.45,15.39,0.0593,0.0173,-0.0034,-0.0181,0.0025,0.0017,849.0,0.000104,2.0,0.002259,0.0,0.0,3.1e-05,2.4,0.001015,0.0,0.0,17.0,0
35.766,628,0.4908,0.4903,30.2,77.06,36.64,20.22,15.39,0.046,0.0173,-0.0022,-0.0182,0.0025,0.0017,841.0,0.000104,2.0,0.002289,0.0,0.0,3.1e-05,2.4,0.001028,0.0,0.0,13.5,0
35.802,629,0.4828,0.4903,30.17,89.14,36.64,20.08,15.39,0.0479,0.0173,-0.0021,-0.0184,0.0025,0.0017,844.0,0.000104,2.0,0.002318,0.0,0.0,3.2e-05,2.4,0.00104,0.0,0.0,13.9,0
35.935,630,0.4889,0.4903,30.05,72.87,36.64,21.69,15.39,0.0257,0.0173,0.0015,-0.0155,0.0025,0.0017,864.0,0.000105,2.0,0.002348,0.0,0.0,3.2e-05,2.4,0.001052,0.0,0.0,2.8,0
35.979,631,0.4946,0.4903,30.02,,36.64,21.58,15.39,0.0283,0.0173,0.0005,-0.0168,0.0025,0.0017,861.0,0.000105,2.0,0.002378,0.0,0.0,3.2e-05,2.4,0.001065,0.0,0.0,6.9,0
36.015,632,0.4916,0.4903,29.99,,36.64,21.75,15.39,0.0394,0.0173,0.0003,-0.0176,0.0025,0.0017,852.0,0.000106,2.0,0.002408,0.0,0.0,3.3e-05,2.4,0.001078,0.0,0.0,7.8,0
36.038,633,0.5017,0.4903,29.97,,36.64,21.19,15.39,0.0333,0.0173,0.001,-0.0187,0.0025,0.0017,856.0,0.000106,2.0,0.002439,0.0,0.0,3.3e-05,2.4,0.00109,0.0,0.0,5.5,0
36.116,634,0.4878,0.4903,31.56,,36.64,22.9,15.39,0.0313,0.0173,0.0014,-0.0181,0.0025,0.0016,859.0,0.000107,2.0,0.002469,0.0,0.0,3.4e-05,2.4,0.001103,0.0,0.0,3.7,0
36.156,635,0.4816,0.4903,31.53,,36.64,22.63,15.39,0.0276,0.0173,0.0022,-0.0168,0.0025,0.0016,869.0,0.000107,2.0,0.0025,0.0,0.0,3.4e-05,2.4,0.001115,0.0,0.0,0.5,0
36.234,636,0.4957,0.4903,31.46,,36.64,21.65,15.39,0.0146,0.0173,0.0028,-0.0169,0.0025,0.0016,867.0,0.000108,2.0,0.002531,0.0,0.0,3.4e-05,2.4,0.001128,0.0,0.0,-3.7,0
36.279,637,0.4946,0.4903,31.42,,36.64,21.88,15.39,0.0258,0.0173,0.0005,-0.0169,0.0025,0.0016,864.0,0.000108,2.0,0.002562,0.0,0.0,3.5e-05,2.4,0.001141,0.0,0.0,5.0,0
36.321,638,0.4786,0.4903,33.04,,36.64,21.9,15.39,0.0247,0.0173,0.0012,-0.0158,0.0025,0.0016,863.0,0.000109,2.0,0.002593,0.0,0.0,3.5e-05,2.4,0.001154,0.0,0.0,3.2,0
36.359,639,0.4853,0.4903,33.0,,36.64,22.19,15.39,0.0152,0.0172,0.0027,-0.0169,0.0025,0.0016,863.0,0.00011,2.0,0.002624,0.0,0.0,3.6e-05,2.4,0.001166,0.0,0.0,-1.4,0
36.398,640,0.4951,0.4903,32.97,,36.64,21.65,15.39,0.0334,0.0172,-0.0001,-0.0154,0.0025,0.0016,866.0,0.00011,2.0,0.002655,0.0,0.0,3.6e-05,2.4,0.001179,0.0,0.0,7.2,0
36.44,641,0.4996,0.4903,32.93,,36.64,22.26,15.39,0.0154,0.0172,0.0015,-0.0178,0.0025,0.0016,869.0,0.000111,2.0,0.002687,0.0,0.0,3.7e-05,2.4,0.001192,0.0,0.0,1.8,0
36.519,642,0.4756,0.4903,34.5,,36.64,21.28,15.39,0.0396,0.0171,-0.0015,-0.0169,0.0025,0.0016,844.0,0.000111,2.4,0.002718,0.0,0.0,3.7e-05,2.4,0.001205,0.0,0.0,12.7,0
36.598,643,0.5118,0.4903,34.43,,36.64,20.84,15.39,0.0409,0.0171,-0.0016,-0.0168,0.0025,0.0016,859.0,0.000112,2.4,0.00275,0.0,0.0,3.8e-05,2.4,0.001218,0.0,0.0,12.3,0
36.674,644,0.4999,0.4903,34.36,66.28,36.55,20.73,15.39,0.035,0.017,-0.0022,-0.0161,0.0025,0.0016,859.0,0.000113,2.4,0.002782,0.0,0.0,3.8e-05,2.4,0.00123,0.0,0.0,11.9,0
36.713,645,0.4967,0.4903,34.32,,36.55,20.85,15.39,0.0379,0.017,-0.0012,-0.0166,0.0025,0.0016,855.0,0.000114,2.4,0.002814,0.0,0.0,3.9e-05,2.4,0.001243,0.0,0.0,10.5,0
36.766,646,0.4795,0.4903,35.9,82.39,36.55,23.67,15.39,0.0466,0.017,-0.003,-0.0146,0.0025,0.0016,856.0,0.000114,2.4,0.002846,0.0,0.0,3.9e-05,2.4,0.001256,0.0,0.0,14.7,0
36.789,647,0.5223,0.4903,35.88,80.3,36.55,20.55,15.39,0.0483,0.0171,-0.0024,-0.0154,0.0025,0.0016,852.0,0.000115,2.4,0.002878,0.0,0.0,4e-05,2.4,0.001269,0.0,0.0,13.9,0
36.829,648,0.5049,0.4903,35.84,75.72,36.55,20.89,15.39,0.0288,0.0171,-0.0009,-0.0168,0.0025,0.0016,856.0,0.000116,2.4,0.00291,0.0,0.0,4.1e-05,2.4,0.001282,0.0,0.0,8.0,0
36.881,649,0.4986,0.4903,35.79,77.83,36.55,20.6,15.39,0.0558,0.0171,-0.0039,-0.0169,0.0025,0.0016,844.0,0.000117,2.4,0.002943,0.0,0.0,4.1e-05,2.4,0.001295,0.0,0.0,17.4,0
36.988,650,0.4857,0.4903,37.31,89.78,36.55,20.31,15.39,0.049,0.0172,-0.003,-0.0173,0.0025,0.0016,852.0,0.000118,2.4,0.002975,0.0,0.0,4.2e-05,2.4,0.001307,0.0,0.0,13.2,0
37.024,651,0.5172,0.4903,37.27,96.72,36.55,21.18,15.39,0.0547,0.0172,-0.0032,-0.0169,0.0025,0.0016,847.0,0.000119,2.4,0.003007,0.0,0.0,4.3e-05,2.4,0.00132,0.0,0.0,16.1,0
37.037,652,0.4976,0.4903,37.26,94.78,36.55,21.55,15.39,0.0406,0.0172,-0.002,-0.0181,0.0025,0.0016,844.0,0.000119,2.4,0.00304,0.0,0.0,4.3e-05,2.4,0.001333,0.0,0.0,11.6,0
37.064,653,0.4904,0.4903,37.23,94.75,36.55,21.71,15.39,0.0273,0.0172,-0.0011,-0.0159,0.0025,0.0016,856.0,0.00012,2.4,0.003072,0.0,0.0,4.4e-05,2.4,0.001346,0.0,0.0,7.4,0
37.143,654,0.4977,0.4903,37.15,,36.55,21.32,15.39,0.0247,0.0172,-0.0001,-0.0179,0.0025,0.0016,859.0,0.000121,2.4,0.003105,0.0,0.0,4.5e-05,2.4,0.001358,0.0,0.0,5.1,0
37.236,655,0.4866,0.4903,38.67,,36.55,24.1,15.39,0.0237,0.0172,-0.0008,-0.0173,0.0025,0.0016,859.0,0.000122,2.4,0.003138,0.0,0.0,4.5e-05,2.4,0.001371,0.0,0.0,6.5,0
37.274,656,0.4878,0.4903,38.63,,36.55,22.0,15.39,0.0201,0.0172,-0.0008,-0.0164,0.0025,0.0016,859.0,0.000123,2.4,0.00317,0.0,0.0,4.6e-05,2.4,0.001384,0.0,0.0,6.0,0
37.34,657,0.491,0.4903,38.56,79.26,36.55,21.6,15.39,0.0305,0.0172,-0.0017,-0.0166,0.0025,0.0016,844.0,0.000124,2.4,0.003203,0.0,0.0,4.7e-05,2.4,0.001397,0.0,0.0,9.8,0
37.378,658,0.4893,0.4903,38.53,,36.55,21.61,15.39,0.0285,0.0172,-0.001,-0.0156,0.0025,0.0016,863.0,0.000125,2.4,0.003236,0.0,0.0,4.8e-05,2.4,0.001409,0.0,0.0,8.3,0
37.526,659,0.4844,0.4903,38.37,92.93,36.55,19.92,15.39,0.0473,0.0172,-0.0031,-0.0169,0.0025,0.0016,844.0,0.000126,2.4,0.003269,0.0,0.0,4.8e-05,2.4,0.001422,0.0,0.0,15.9,0
37.788,660,0.5011,0.4903,38.11,,36.55,20.98,15.39,0.0256,0.0171,-0.0005,-0.0161,0.0024,0.0016,856.0,0.000127,2.4,0.003301,0.0,0.0,4.9e-05,2.4,0.001434,0.0,0.0,5.5,0
37.941,661,0.4979,0.4903,37.95,,36.55,21.32,15.39,0.0235,0.0171,-0.0008,-0.0166,0.0024,0.0016,861.0,0.000128,2.4,0.003334,0.0,0.0,5e-05,2.4,0.001447,0.0,0.0,6.9,0
37.965,662,0.4854,0.4903,39.51,,36.55,21.65,15.39,0.0296,0.0171,-0.0012,-0.0166,0.0024,0.0016,856.0,0.000129,2.4,0.003367,0.0,0.0,5.1e-05,2.4,0.001459,0.0,0.0,8.3,0
37.986,663,0.4954,0.4903,39.49,,36.55,20.51,15.39,0.0333,0.0171,-0.0015,-0.0165,0.0024,0.0016,856.0,0.00013,2.4,0.0034,0.0,0.0,5.2e-05,2.4,0.001472,0.0,0.0,8.3,0
38.061,664,0.5008,0.4903,39.41,,36.55,22.31,15.39,0.0292,0.0171,-0.0008,-0.0184,0.0024,0.0016,856.0,0.000131,2.4,0.003433,0.0,0.0,5.2e-05,2.4,0.001484,0.0,0.0,6.8,0
38.1,665,0.4948,0.4903,39.37,,36.55,20.66,15.39,0.0551,0.0172,-0.0028,-0.0181,0.0024,0.0016,844.0,0.000132,2.4,0.003466,0.0,0.0,5.3e-05,2.4,0.001496,0.0,0.0,15.7,0
38.151,666,0.4935,0.4903,39.32,,36.55,23.29,15.39,0.023,0.0172,-0.0004,-0.0182,0.0024,0.0016,856.0,0.000134,2.4,0.003499,0.0,0.0,5.4e-05,2.4,0.001508,0.0,0.0,6.0,0
38.233,667,0.4878,0.4903,40.8,,36.55,23.17,15.39,0.0276,0.0172,-0.0011,-0.0172,0.0024,0.0016,855.0,0.000135,2.4,0.003531,0.0,0.0,5.5e-05,2.4,0.001521,0.0,0.0,7.7,0
38.493,668,0.4982,0.4903,40.53,,36.55,22.12,15.39,0.0185,0.0172,-0.0003,-0.0177,0.0024,0.0017,859.0,0.000136,2.4,0.003564,0.0,0.0,5.6e-05,2.4,0.001533,0.0,0.0,4.6,0
38.532,669,0.492,0.4903,40.49,,36.55,22.03,15.39,0.0212,0.0172,-0.0004,-0.0154,0.0024,0.0017,856.0,0.000137,2.4,0.003597,0.0,0.0,5.7e-05,2.4,0.001545,0.0,0.0,6.4,0
38.571,670,0.5034,0.4903,40.45,,36.55,20.34,15.39,0.0275,0.0172,-0.001,-0.0172,0.0024,0.0017,859.0,0.000138,2.4,0.00363,0.0,0.0,5.7e-05,2.4,0.001557,0.0,0.0,8.2,0
38.609,671,0.4959,0.4903,40.4,,36.55,22.76,15.39,0.021,0.0172,-0.0003,-0.0157,0.0024,0.0017,866.0,0.000139,2.4,0.003663,0.0,0.0,5.8e-05,2.4,0.001569,0.0,0.0,5.9,0
38.649,672,0.4906,0.4903,40.36,,36.55,21.22,15.39,0.0362,0.0172,-0.0018,-0.0157,0.0024,0.0017,861.0,0.00014,2.4,0.003695,0.0,0.0,5.9e-05,2.4,0.001581,0.0,0.0,11.0,0
38.69,673,0.4829,0.4903,41.87,,36.55,21.59,15.39,0.0253,0.0172,-0.0005,-0.0149,0.0024,0.0017,858.0,0.000141,2.4,0.003728,0.0,0.0,6e-05,2.4,0.001592,0.0,0.0,6.9,0
38.77,674,0.515,0.4903,41.79,,36.55,21.92,15.39,0.0066,0.0172,0.0014,-0.0171,0.0024,0.0017,866.0,0.000143,2.4,0.003761,0.0,0.0,6.1e-05,2.4,0.001604,0.0,0.0,0.5,0
38.846,675,0.5104,0.4903,41.7,,36.55,21.14,15.39,0.0258,0.0172,-0.0005,-0.0169,0.0024,0.0017,858.0,0.000144,2.4,0.003793,0.0,0.0,6.2e-05,2.4,0.001616,0.0,0.0,6.9,0
38.936,676,0.5053,0.4903,41.61,,36.55,21.5,15.39,0.0193,0.0172,0.0003,-0.0167,0.0024,0.0017,861.0,0.000145,2.4,0.003826,0.0,0.0,6.3e-05,2.4,0.001627,0.0,0.0,4.6,0
39.001,677,0.4906,0.4903,41.54,,36.55,21.86,15.39,0.0188,0.0172,0.0001,-0.0167,0.0024,0.0017,861.0,0.000146,2.4,0.003859,0.0,0.0,6.4e-05,2.4,0.001639,0.0,0.0,4.6,0
39.054,678,0.4902,0.4903,43.02,,36.55,21.22,15.39,0.0144,0.0172,0.0001,-0.0164,0.0024,0.0017,856.0,0.000147,2.4,0.003891,0.0,0.0,6.4e-05,2.4,0.00165,0.0,0.0,4.6,0
39.081,679,0.4802,0.4903,42.99,,36.55,22.0,15.39,0.0123,0.0172,-0.0001,-0.0151,0.0024,0.0017,863.0,0.000149,2.4,0.003923,0.0,0.0,6.5e-05,2.4,0.001661,0.0,0.0,3.7,0
39.119,680,0.4881,0.4903,42.95,,36.55,22.27,15.39,0.0176,0.0172,0.0001,-0.0148,0.0024,0.0017,864.0,0.00015,2.4,0.003955,0.0,0.0,6.6e-05,2.4,0.001672,0.0,0.0,4.1,0
39.157,681,0.4773,0.4903,42.9,,36.55,21.18,15.39,0.0118,0.0172,0.0012,-0.0164,0.0024,0.0017,866.0,0.000151,2.4,0.003988,0.0,0.0,6.7e-05,2.4,0.001683,0.0,0.0,0.9,0
39.25,682,0.4879,0.4903,42.8,,36.55,21.91,15.39,0.0096,0.0172,0.0007,-0.0157,0.0024,0.0017,863.0,0.000152,2.4,0.00402,0.0,0.0,6.8e-05,2.4,0.001694,0.0,0.0,1.4,0
39.276,683,0.4859,0.4903,42.77,89.04,36.55,21.19,15.39,0.0329,0.0172,-0.0013,-0.0163,0.0024,0.0017,847.0,0.000153,2.4,0.004051,0.0,0.0,6.9e-05,2.4,0.001705,0.0,0.0,10.6,0
39.315,684,0.49,0.4903,42.73,,36.55,21.67,15.39,0.0149,0.0172,-0.0001,-0.0149,0.0024,0.0017,861.0,0.000154,2.4,0.004083,0.0,0.0,7e-05,2.4,0.001716,0.0,0.0,4.1,0
39.433,685,0.5016,0.4903,42.6,,36.55,21.38,15.39,0.0229,0.0172,-0.0005,-0.0148,0.0024,0.0017,869.0,0.000155,2.4,0.004115,0.0,0.0,7.1e-05,2.4,0.001726,0.0,0.0,6.0,0
39.471,686,0.5016,0.4903,42.56,,36.55,21.23,15.39,0.0229,0.0172,-0.0005,-0.0151,0.0024,0.0017,863.0,0.000157,2.4,0.004146,0.0,0.0,7.1e-05,2.4,0.001737,0.0,0.0,6.0,0
39.551,687,0.494,0.4903,42.48,,36.55,20.94,15.39,0.0195,0.0172,0.0001,-0.0139,0.0024,0.0017,867.0,0.000158,2.4,0.004177,0.0,0.0,7.2e-05,2.4,0.001747,0.0,0.0,3.7,0
39.562,688,0.4901,0.4903,43.98,,36.55,22.17,15.39,0.008,0.0172,0.0007,-0.0155,0.0024,0.0017,869.0,0.000159,2.4,0.004209,0.0,0.0,7.3e-05,2.4,0.001757,0.0,0.0,1.4,0
39.667,689,0.491,0.4903,43.87,,36.55,21.36,15.39,0.0139,0.0172,0.0005,-0.0166,0.0024,0.0017,867.0,0.00016,2.4,0.004239,0.0,0.0,7.4e-05,2.4,0.001768,0.0,0.0,2.3,0
39.759,690,0.4921,0.4903,43.76,,36.55,22.34,15.39,0.0187,0.0172,0.0023,-0.0154,0.0024,0.0017,863.0,0.000161,2.4,0.00427,0.0,0.0,7.5e-05,2.4,0.001777,0.0,0.0,-1.8,0
39.822,691,0.4783,0.4903,45.2,,36.55,21.69,15.39,0.0172,0.0173,0.0017,-0.0178,0.0024,0.0017,859.0,0.000162,2.4,0.0043,0.0,0.0,7.6e-05,2.4,0.001787,0.0,0.0,-2.3,0
39.875,692,0.4915,0.4903,45.14,,36.55,21.65,15.39,0.0127,0.0172,0.0005,-0.0174,0.0024,0.0017,866.0,0.000163,2.4,0.00433,0.0,0.0,7.6e-05,2.4,0.001797,0.0,0.0,1.8,0
39.913,693,0.4888,0.4903,45.1,,36.55,22.98,15.39,0.0172,0.0172,0.002,-0.0164,0.0024,0.0017,869.0,0.000164,2.4,0.00436,0.0,0.0,7.7e-05,2.4,0.001806,0.0,0.0,-1.8,0
39.938,694,0.4845,0.4903,45.07,92.03,36.55,21.1,15.39,0.0284,0.0172,-0.0001,-0.0166,0.0024,0.0017,855.0,0.000165,2.4,0.00439,0.0,0.0,7.8e-05,2.4,0.001816,0.0,0.0,7.3,0
39.99,695,0.4839,0.4903,45.01,,36.55,21.07,15.39,0.0118,0.0172,0.0018,-0.0165,0.0024,0.0017,869.0,0.000167,2.4,0.004419,0.0,0.0,7.9e-05,2.4,0.001825,0.0,0.0,-1.8,0
40.055,696,0.5183,0.4903,44.94,87.18,36.55,21.38,15.39,0.0271,0.0172,-0.0001,-0.0178,0.0024,0.0017,853.0,0.000168,2.4,0.004447,0.0,0.0,7.9e-05,2.4,0.001834,0.0,0.0,6.5,0
40.107,697,0.518,0.4903,44.88,,36.55,22.23,15.39,0.0273,0.0172,-0.0004,-0.0184,0.0024,0.0017,853.0,0.000169,2.4,0.004476,0.0,0.0,8e-05,2.4,0.001843,0.0,0.0,7.8,0
40.21,698,0.4891,0.4903,46.26,,36.55,21.38,15.39,0.0345,0.0172,-0.0013,-0.0168,0.0024,0.0017,861.0,0.00017,2.4,0.004504,0.0,0.0,8.1e-05,2.4,0.001851,0.0,0.0,10.2,0
40.25,699,0.4934,0.4903,46.21,,36.55,21.22,15.39,0.0254,0.0172,-0.0008,-0.0169,0.0024,0.0017,869.0,0.000171,2.4,0.004531,0.0,0.0,8.2e-05,2.4,0.001859,0.0,0.0,9.2,0
40.346,700,0.4941,0.4903,46.1,,36.55,22.46,15.39,0.0139,0.0172,0.0006,-0.0163,0.0024,0.0017,859.0,0.000172,2.4,0.004558,0.0,0.0,8.2e-05,2.4,0.001868,0.0,0.0,2.3,0
40.368,701,0.4933,0.4903,46.08,,36.55,20.63,15.39,0.0143,0.0173,0.0,-0.0169,0.0024,0.0017,859.0,0.000173,2.4,0.004585,0.0,0.0,8.3e-05,2.4,0.001876,0.0,0.0,3.7,0
